,Altimeter,AltimeterFlag,Date,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,HourlyPrecip,HourlyPrecipFlag,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,SeaLevelPressure,SeaLevelPressureFlag,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,Time,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag
3975,29.93,,20121017.0,3.3, ,38.0, ,12.8, ,55.0, , , , , , , ,AA, ,53.0, ,29.93, ,BKN250, ,29.9, ,11.0,1454.0, , ,10.0, ,14739.0, , ,8.3, ,47.0, ,120.0, ,7.0, 
3976,29.94,,20121017.0,5.0, ,41.0, ,12.2, ,54.0, , , ,7.0, ,3.0, ,AA, ,62.0, ,29.94, ,BKN250, ,29.91, ,11.0,1554.0, , ,10.0, ,14739.0, , ,8.7, ,48.0, ,110.0, ,7.0, 
3977,29.96,,20121017.0,4.4, ,40.0, ,11.1, ,52.0, , , , , , , ,AA, ,64.0, ,29.96, ,BKN250, ,29.93, ,11.0,1654.0, , ,10.0, ,14739.0, , ,7.9, ,46.0, ,130.0, ,8.0, 
3978,29.98,,20121017.0,4.4, ,40.0, ,10.6, ,51.0, , , , , , , ,AA, ,66.0, ,29.97, ,BKN250, ,29.95, ,11.0,1754.0, , ,10.0, ,14739.0, , ,7.6, ,46.0, ,160.0, ,7.0, 
3979,29.99,,20121017.0,4.4, ,40.0, ,10.0, ,50.0, , , ,15.0, ,2.0, ,AA, ,69.0, ,29.98, ,FEW250, ,29.96, ,11.0,1854.0, , ,10.0, ,14739.0, , ,7.3, ,45.0, ,170.0, ,6.0, 
3980,30.0,,20121017.0,5.0, ,41.0, ,10.0, ,50.0, , , , , , , ,AA, ,71.0, ,30.0, ,CLR, ,29.97, ,11.0,1954.0, , ,10.0, ,14739.0, , ,7.6, ,46.0, ,180.0, ,5.0, 
3981,30.0,,20121017.0,5.6, ,42.0, ,9.4, ,49.0, , , , , , , ,AA, ,77.0, ,30.0, ,FEW250, ,29.97, ,11.0,2054.0, , ,10.0, ,14739.0, , ,7.5, ,46.0, ,190.0, ,6.0, 
3982,30.01,,20121017.0,5.6, ,42.0, ,8.9, ,48.0, , , ,7.0, ,1.0, ,AA, ,80.0, ,30.01, ,FEW250, ,29.98, ,11.0,2154.0, , ,10.0, ,14739.0, , ,7.3, ,45.0, ,180.0, ,6.0, 
3983,30.01,,20121017.0,5.6, ,42.0, ,9.4, ,49.0, , , , , , , ,AA, ,77.0, ,30.01, ,FEW250, ,29.98, ,11.0,2254.0, , ,10.0, ,14739.0, , ,7.5, ,46.0, ,0.0, ,0.0, 
3984,30.02,,20121017.0,6.1, ,43.0, ,10.0, ,50.0, , , , , , , ,AA, ,77.0, ,30.01, ,FEW250, ,29.99, ,11.0,2354.0, , ,10.0, ,14739.0, , ,8.1, ,47.0, ,180.0, ,5.0, 
3985,30.03,,20121018.0,6.1, ,43.0, ,8.9, ,48.0, , , ,5.0, ,3.0, ,AA, ,83.0, ,30.02, ,CLR, ,30.0, ,11.0,54.0, , ,10.0, ,14739.0, , ,7.5, ,46.0, ,210.0, ,5.0, 
3986,30.03,,20121018.0,5.6, ,42.0, ,8.3, ,47.0, , , , , , , ,AA, ,83.0, ,30.03, ,CLR, ,30.0, ,11.0,154.0, , ,10.0, ,14739.0, , ,7.0, ,45.0, ,210.0, ,6.0, 
3987,30.04,,20121018.0,4.4, ,40.0, ,7.8, ,46.0, , , , , , , ,AA, ,80.0, ,30.03, ,CLR, ,30.01, ,11.0,254.0, , ,10.0, ,14739.0, , ,6.2, ,43.0, ,200.0, ,6.0, 
3988,30.04,,20121018.0,5.0, ,41.0, ,7.8, ,46.0, , , ,4.0, ,3.0, ,AA, ,83.0, ,30.04, ,CLR, ,30.01, ,11.0,354.0, , ,10.0, ,14739.0, , ,6.4, ,44.0, ,210.0, ,5.0, 
3989,30.05,,20121018.0,5.0, ,41.0, ,7.8, ,46.0, , , , , , , ,AA, ,83.0, ,30.05, ,CLR, ,30.02, ,11.0,454.0, , ,10.0, ,14739.0, , ,6.4, ,44.0, ,0.0, ,0.0, 
3990,30.07,,20121018.0,5.0, ,41.0, ,7.8, ,46.0, , , , , , , ,AA, ,83.0, ,30.07, ,FEW200, ,30.04, ,11.0,554.0, , ,10.0, ,14739.0, , ,6.4, ,44.0, ,210.0, ,6.0, 
3991,30.09,,20121018.0,6.1, ,43.0, ,9.4, ,49.0, , , ,16.0, ,3.0, ,AA, ,80.0, ,30.09, ,FEW200, ,30.06, ,11.0,654.0, , ,10.0, ,14739.0, , ,7.8, ,46.0, ,0.0, ,0.0, 
3992,30.1,,20121018.0,7.2, ,45.0, ,11.1, ,52.0, , , , , , , ,AA, ,77.0, ,30.1, ,FEW200, ,30.07, ,11.0,754.0, , ,10.0, ,14739.0, , ,9.1, ,49.0, ,0.0, ,0.0, 
3993,30.11,,20121018.0,7.8, ,46.0, ,12.2, ,54.0, , , , , , , ,AA, ,75.0, ,30.11, ,FEW200, ,30.08, ,11.0,854.0, , ,10.0, ,14739.0, , ,9.9, ,50.0, ,0.0, ,0.0, 
3994,30.11,,20121018.0,8.3, ,47.0, ,13.9, ,57.0, , , ,6.0, ,0.0, ,AA, ,69.0, ,30.1, ,FEW200, ,30.08, ,11.0,954.0, , ,10.0, ,14739.0, , ,11.0, ,52.0, ,110.0, ,5.0, 
3995,30.11,,20121018.0,9.4, ,49.0, ,14.4, ,58.0, , , , , , , ,AA, ,72.0, ,30.1, ,CLR, ,30.08, ,11.0,1054.0, , ,10.0, ,14739.0, , ,11.8, ,53.0, ,90.0, ,10.0, 
3996,30.09,,20121018.0,10.0, ,50.0, ,15.6, ,60.0, , , , , , , ,AA, ,70.0, ,30.09, ,CLR, ,30.06, ,11.0,1154.0, , ,10.0, ,14739.0, , ,12.5, ,55.0, ,100.0, ,11.0, 
3997,30.09,,20121018.0,10.0, ,50.0, ,15.6, ,60.0, , , ,7.0, ,8.0, ,AA, ,70.0, ,30.08, ,FEW055, ,30.06, ,11.0,1254.0, , ,10.0, ,14739.0, , ,12.5, ,55.0, ,100.0, ,13.0, 
3998,30.07,,20121018.0,8.9, ,48.0, ,15.6, ,60.0, , , , , , , ,AA, ,65.0, ,30.07, ,FEW055 SCT180, ,30.04, ,11.0,1354.0, , ,10.0, ,14739.0, , ,12.0, ,54.0, ,100.0, ,16.0, 
3999,30.06,,20121018.0,9.4, ,49.0, ,15.0, ,59.0, , , , , , , ,AA, ,70.0, ,30.06, ,FEW055 SCT180, ,30.03, ,11.0,1454.0, , ,10.0, ,14739.0, , ,12.0, ,54.0, ,110.0, ,20.0, 
4000,30.07,,20121018.0,10.0, ,50.0, ,13.9, ,57.0, , , ,6.0, ,5.0, ,AA, ,78.0, ,30.06, ,FEW060 SCT200, ,30.04, ,11.0,1554.0, , ,10.0, ,14739.0, , ,11.8, ,53.0, ,120.0, ,16.0, 
4001,30.06,,20121018.0,10.0, ,50.0, ,13.3, ,56.0, , , , , , , ,AA, ,80.0, ,30.06, ,FEW060 SCT200, ,30.03, ,11.0,1654.0, , ,10.0, ,14739.0, , ,11.5, ,53.0, ,110.0, ,13.0, 
4002,30.08,,20121018.0,10.0, ,50.0, ,12.8, ,55.0, , , , , , , ,AA, ,83.0, ,30.07, ,SCT200, ,30.05, ,11.0,1754.0, , ,10.0, ,14739.0, , ,11.3, ,52.0, ,130.0, ,11.0, 
4003,30.1,,20121018.0,10.0, ,50.0, ,12.2, ,54.0, , , ,10.0, ,3.0, ,AA, ,86.0, ,30.09, ,SCT200, ,30.07, ,11.0,1854.0, , ,10.0, ,14739.0, , ,11.0, ,52.0, ,150.0, ,9.0, 
4004,30.11,,20121018.0,10.0, ,50.0, ,12.2, ,54.0, , , , , , , ,AA, ,86.0, ,30.11, ,SCT024 BKN220, ,30.08, ,11.0,1954.0, , ,10.0, ,14739.0, , ,11.0, ,52.0, ,170.0, ,6.0, 
4005,30.13,,20121018.0,10.0, ,50.0, ,12.0, ,54.0, , , , , , , ,SP, ,86.0, ,M, ,BKN025, ,30.1, ,11.0,2021.0, , ,10.0, ,14739.0, , ,11.0, ,52.0, ,160.0, ,6.0, 
4006,30.13,,20121018.0,9.0, ,48.0, ,12.0, ,54.0, , , , , , , ,SP, ,80.0, ,M, ,FEW025, ,30.1, ,11.0,2047.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,150.0, ,3.0, 
4007,30.13,,20121018.0,9.4, ,49.0, ,11.7, ,53.0, , , , , , , ,AA, ,86.0, ,30.12, ,SCT024, ,30.1, ,11.0,2054.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,140.0, ,3.0, 
4008,30.13,,20121018.0,9.4, ,49.0, ,11.7, ,53.0, , , ,12.0, ,1.0, ,AA, ,86.0, ,30.13, ,FEW028 SCT047, ,30.1, ,11.0,2154.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,0.0, ,0.0, 
4009,30.09,,20121018.0,10.0, ,50.0, ,11.1, ,52.0, , , , , , , ,AA, ,93.0, ,30.09, ,SCT028 SCT047, ,30.06, ,11.0,2254.0, , ,10.0, ,14739.0, , ,10.5, ,51.0, ,70.0, ,7.0, 
4010,30.07,,20121018.0,11.1, ,52.0, ,12.2, ,54.0, , , , , , , ,AA, ,93.0, ,30.07, ,CLR, ,30.04, ,11.0,2354.0, , ,10.0, ,14739.0, , ,11.6, ,53.0, ,80.0, ,7.0, 
4011,30.1,,20121019.0,12.0, ,54.0, ,12.0, ,54.0, , , , , , , ,SP, ,100.0, ,M, ,SCT009, ,30.07, ,11.0,37.0, , ,10.0, ,14739.0, , ,12.2, ,54.0, ,0.0, ,0.0, 
4012,30.09,,20121019.0,11.7, ,53.0, ,12.8, ,55.0, , , ,16.0, ,5.0, ,AA, ,93.0, ,30.08, ,FEW009 BKN049, ,30.06, ,11.0,54.0, , ,10.0, ,14739.0, , ,12.1, ,54.0, ,80.0, ,3.0, 
4013,30.08,,20121019.0,11.7, ,53.0, ,12.8, ,55.0, , , , , , , ,AA, ,93.0, ,30.08, ,FEW007 OVC070, ,30.05, ,11.0,154.0, , ,10.0, ,14739.0, , ,12.1, ,54.0, ,40.0, ,5.0, 
4014,30.05,,20121019.0,12.2, ,54.0, ,13.3, ,56.0, , , , , , , ,AA, ,93.0, ,30.05, ,BKN036 BKN046 OVC075, ,30.02, ,11.0,254.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,60.0, ,8.0, 
4015,30.04,,20121019.0,12.0, ,54.0, ,13.0, ,55.0, , , , , , , ,SP, ,96.0, ,M, ,BKN029 BKN035 OVC095, ,30.01, ,11.0,324.0, , ,10.0, ,14739.0, , ,12.4, ,54.0, ,70.0, ,8.0, 
4016,30.04,,20121019.0,12.2, ,54.0, ,13.3, ,56.0, , , ,17.0, ,8.0, ,AA, ,93.0, ,30.03, ,BKN029 OVC036, ,30.01, ,11.0,354.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,80.0, ,6.0, 
4017,30.04,,20121019.0,12.0, ,54.0, ,13.0, ,55.0, , , , , , , ,SP, ,96.0, ,M, ,OVC031, ,30.01, ,11.0,402.0, , ,10.0, ,14739.0,-RA, ,12.4, ,54.0, ,90.0, ,5.0, 
4018,30.04,,20121019.0,12.0, ,54.0, ,13.0, ,55.0, , , , , , , ,SP, ,96.0, ,M, ,BKN029 OVC036, ,30.01, ,11.0,409.0, , ,10.0, ,14739.0,-RA, ,12.4, ,54.0, ,100.0, ,3.0, 
4019,30.04,,20121019.0,12.0, ,54.0, ,13.0, ,55.0, , , , , , , ,SP, ,96.0, ,M, ,FEW029 BKN033 OVC055, ,30.01, ,11.0,431.0, , ,10.0, ,14739.0,-RA, ,12.4, ,54.0, ,90.0, ,5.0, 
4020,30.03,,20121019.0,12.2, ,54.0, ,13.3, ,56.0, ,  T, , , , , ,AA, ,93.0, ,30.03, ,BKN035 BKN045 OVC055, ,30.0, ,11.0,454.0, , ,10.0, ,14739.0, , ,12.7, ,55.0, ,70.0, ,5.0, 
4021,30.01,,20121019.0,12.8, ,55.0, ,13.9, ,57.0, ,  T, , , , , ,AA, ,93.0, ,30.01, ,SCT039 OVC060, ,29.98, ,11.0,554.0, , ,10.0, ,14739.0, , ,13.2, ,56.0, ,100.0, ,9.0, 
4022,30.03,,20121019.0,12.8, ,55.0, ,13.9, ,57.0, , , ,2.0, ,5.0, ,AA, ,93.0, ,30.03, ,SCT038 OVC075, ,30.0, ,11.0,654.0, , ,10.0, ,14739.0, , ,13.2, ,56.0, ,90.0, ,7.0, 
4023,30.02,,20121019.0,12.8, ,55.0, ,14.4, ,58.0, , , , , , , ,AA, ,90.0, ,30.02, ,FEW038 BKN080 OVC100, ,29.99, ,11.0,754.0, , ,10.0, ,14739.0, , ,13.5, ,56.0, ,100.0, ,8.0, 
4024,30.02,,20121019.0,12.8, ,55.0, ,15.0, ,59.0, , , , , , , ,AA, ,87.0, ,30.02, ,FEW060 OVC080, ,29.99, ,11.0,854.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,110.0, ,8.0, 
4025,29.99,,20121019.0,12.2, ,54.0, ,17.2, ,63.0, , , ,14.0, ,8.0, ,AA, ,73.0, ,29.99, ,FEW049 BKN090 BKN110, ,29.96, ,11.0,954.0, , ,10.0, ,14739.0, , ,14.4, ,58.0, ,120.0, ,13.0, 
4026,29.97,,20121019.0,12.2, ,54.0, ,15.6, ,60.0, , , , , , , ,AA, ,81.0, ,29.97, ,FEW041 SCT050 OVC110, ,29.94, ,11.0,1054.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,110.0, ,17.0, 
4027,29.94,,20121019.0,12.2, ,54.0, ,15.6, ,60.0, , , , , , , ,AA, ,81.0, ,29.94, ,BKN035 BKN050 OVC100, ,29.91, ,11.0,1154.0, , ,10.0, ,14739.0, , ,13.7, ,57.0, ,120.0, ,13.0, 
4028,29.9,,20121019.0,13.9, ,57.0, ,16.1, ,61.0, ,  T, ,29.0, ,8.0, ,AA, ,87.0, ,29.9, ,FEW032 SCT048 BKN055, ,29.87, ,11.0,1254.0, , ,10.0, ,14739.0, , ,14.8, ,59.0, ,110.0, ,20.0, 
4029,29.89,,20121019.0,13.0, ,55.0, ,16.0, ,61.0, , , , , , , ,SP, ,81.0, ,M, ,BKN017 BKN031 OVC100, ,29.86, ,11.0,1352.0, , ,10.0, ,14739.0, , ,14.2, ,58.0, ,110.0, ,20.0, 
4030,29.89,,20121019.0,13.3, ,56.0, ,16.1, ,61.0, ,  T, , , , , ,AA, ,84.0, ,29.89, ,BKN017 BKN031 OVC100, ,29.86, ,11.0,1354.0, , ,8.0, ,14739.0,-RA, ,14.5, ,58.0, ,110.0, ,20.0, 
4031,29.89,,20121019.0,14.0, ,57.0, ,16.0, ,61.0, , , , , , , ,SP, ,87.0, ,M, ,BKN014 OVC019, ,29.86, ,11.0,1403.0, , ,2.5, ,14739.0,-RA BR, ,14.8, ,59.0, ,110.0, ,17.0, 
4032,29.89,,20121019.0,14.0, ,57.0, ,16.0, ,61.0, , , , , , , ,SP, ,87.0, ,M, ,BKN014 OVC018, ,29.86, ,11.0,1411.0, , ,3.0, ,14739.0,-RA BR, ,14.8, ,59.0, ,120.0, ,16.0, 
4033,29.89,,20121019.0,14.0, ,57.0, ,16.0, ,61.0, , , , , , , ,SP, ,87.0, ,M, ,SCT014 BKN041 OVC050, ,29.86, ,11.0,1429.0, , ,8.0, ,14739.0, , ,14.8, ,59.0, ,120.0, ,13.0, 
4034,29.88,,20121019.0,14.4, ,58.0, ,16.1, ,61.0, ,0.02, , , , , ,AA, ,90.0, ,29.87, ,FEW015 SCT041 OVC050, ,29.85, ,11.0,1454.0, , ,8.0, ,14739.0, , ,15.1, ,59.0, ,110.0, ,15.0, 
4035,29.84,,20121019.0,14.4, ,58.0, ,15.6, ,60.0, ,  T, ,20.0, ,8.0, ,AA, ,93.0, ,29.84, ,FEW018 BKN043 OVC065, ,29.81, ,11.0,1554.0, , ,7.0, ,14739.0, , ,14.9, ,59.0, ,110.0, ,17.0, 
4036,29.84,,20121019.0,14.0, ,57.0, ,15.0, ,59.0, , , , , , , ,SP, ,93.0, ,M, ,SCT006 BKN010 OVC020, ,29.81, ,11.0,1630.0, , ,3.0, ,14739.0,-RA BR, ,14.3, ,58.0, ,110.0, ,14.0, 
4037,29.83,,20121019.0,14.0, ,57.0, ,15.0, ,59.0, , , , , , , ,SP, ,93.0, ,M, ,BKN006 OVC010, ,29.8, ,11.0,1635.0, , ,1.5, ,14739.0,-RA BR, ,14.3, ,58.0, ,110.0, ,15.0, 
4038,29.82,,20121019.0,14.4, ,58.0, ,15.0, ,59.0, ,0.01, , , , , ,AA, ,97.0, ,29.82, ,OVC006, ,29.79, ,11.0,1654.0, , ,1.5, ,14739.0,-RA BR, ,14.6, ,58.0, ,120.0, ,18.0, 
4039,29.81,,20121019.0,14.0, ,57.0, ,16.0, ,61.0, , , , , , , ,SP, ,87.0, ,M, ,OVC006, ,29.78, ,11.0,1703.0, , ,3.0, ,14739.0,-RA BR, ,14.8, ,59.0, ,120.0, ,18.0, 
4040,29.78,,20121019.0,14.4, ,58.0, ,15.0, ,59.0, ,0.01, , , , , ,AA, ,97.0, ,29.77, ,BKN005 BKN009 OVC030, ,29.75, ,11.0,1754.0, , ,0.5, ,14739.0,-RA BR, ,14.6, ,58.0, ,120.0, ,18.0, 
4041,29.77,,20121019.0,14.0, ,57.0, ,16.0, ,61.0, , , , , , , ,SP, ,87.0, ,M, ,BKN005 OVC030, ,29.74, ,11.0,1805.0, , ,1.0, ,14739.0,-RA BR, ,14.8, ,59.0, ,120.0, ,20.0, 
4042,29.75,,20121019.0,15.0, ,59.0, ,15.6, ,60.0, ,0.01, ,31.0, ,6.0, ,AA, ,97.0, ,29.75, ,OVC009, ,29.72, ,11.0,1854.0, , ,1.0, ,14739.0,-RA BR, ,15.2, ,59.0, ,120.0, ,13.0, 
4043,29.75,,20121019.0,15.0, ,59.0, ,16.0, ,61.0, , , , , , , ,SP, ,93.0, ,M, ,OVC009, ,29.72, ,11.0,1916.0, , ,5.0, ,14739.0,-RA BR, ,15.4, ,60.0, ,120.0, ,9.0, 
4044,29.74,,20121019.0,17.0, ,63.0, ,18.0, ,64.0, , , , , , , ,SP, ,97.0, ,M, ,OVC011, ,29.71, ,11.0,1952.0, , ,6.0, ,14739.0,-DZ BR, ,17.4, ,63.0, ,170.0, ,14.0, 
4045,29.74,,20121019.0,17.2, ,63.0, ,17.8, ,64.0, ,0.01, , , , , ,AA, ,97.0, ,29.74, ,OVC011, ,29.71, ,11.0,1954.0, , ,6.0, ,14739.0,-DZ BR, ,17.4, ,63.0, ,170.0, ,16.0, 
4046,29.75,,20121019.0,18.0, ,64.0, ,19.0, ,66.0, , , , , , , ,SP, ,93.0, ,M, ,BKN016 OVC022, ,29.72, ,11.0,2032.0, , ,7.0, ,14739.0, , ,18.2, ,65.0, ,180.0, ,13.0, 
4047,29.75,,20121019.0,17.8, ,64.0, ,18.9, ,66.0, ,  T, , , , , ,AA, ,93.0, ,29.75, ,BKN016 OVC022, ,29.72, ,11.0,2054.0, , ,7.0, ,14739.0, , ,18.2, ,65.0, ,190.0, ,10.0, 
4048,29.76,,20121019.0,17.8, ,64.0, ,18.9, ,66.0, , , ,6.0, ,3.0, ,AA, ,93.0, ,29.76, ,BKN016 OVC020, ,29.73, ,11.0,2154.0, , ,10.0, ,14739.0, , ,18.2, ,65.0, ,170.0, ,10.0, 
4049,29.77,,20121019.0,17.0, ,63.0, ,19.0, ,66.0, , , , , , , ,SP, ,90.0, ,M, ,OVC012, ,29.74, ,11.0,2252.0, , ,10.0, ,14739.0, , ,17.8, ,64.0, ,180.0, ,8.0, 
4050,29.77,,20121019.0,17.2, ,63.0, ,18.9, ,66.0, , , , , , , ,AA, ,90.0, ,29.76, ,OVC012, ,29.74, ,11.0,2254.0, , ,10.0, ,14739.0, , ,17.8, ,64.0, ,180.0, ,8.0, 
4051,29.76,,20121019.0,16.7, ,62.0, ,17.8, ,64.0, ,  T, , , , , ,AA, ,93.0, ,29.75, ,BKN010 OVC090, ,29.73, ,11.0,2354.0, , ,7.0, ,14739.0,-RA, ,17.1, ,63.0, ,130.0, ,6.0, 
4052,29.76,,20121020.0,16.0, ,61.0, ,17.0, ,63.0, , , , , , , ,SP, ,93.0, ,M, ,SCT008 BKN010 OVC090, ,29.73, ,11.0,24.0, , ,2.5, ,14739.0,RA BR, ,16.5, ,62.0, ,110.0, ,10.0, 
4053,29.76,,20121020.0,17.0, ,63.0, ,18.0, ,64.0, , , , , , , ,SP, ,97.0, ,M, ,SCT010 BKN070 OVC110, ,29.73, ,11.0,33.0, , ,4.0, ,14739.0,-RA BR, ,17.4, ,63.0, ,130.0, ,13.0, 
4054,29.75,,20121020.0,17.2, ,63.0, ,18.3, ,65.0, ,0.11,s,5.0, ,8.0, ,AA, ,93.0, ,29.74, ,SCT035 BKN050 OVC110, ,29.72, ,11.0,54.0, , ,3.0, ,14739.0,+RA BR, ,17.6, ,64.0, ,160.0, ,14.0, 
4055,29.7,,20121020.0,17.0, ,63.0, ,18.0, ,64.0, , , , , , , ,SP, ,97.0, ,M, ,BKN017 BKN022, ,29.67, ,11.0,151.0, , ,10.0, ,14739.0, , ,17.4, ,63.0, ,150.0, ,6.0, 
4056,29.71,,20121020.0,16.1, ,61.0, ,17.2, ,63.0, ,0.02, , , , , ,AA, ,93.0, ,29.7, ,BKN017 BKN022, ,29.68, ,11.0,154.0, , ,10.0, ,14739.0, , ,16.5, ,62.0, ,150.0, ,6.0, 
4057,29.74,,20121020.0,16.0, ,61.0, ,17.0, ,63.0, , , , , , , ,SP, ,93.0, ,M, ,FEW004 BKN014 OVC021, ,29.71, ,11.0,222.0,17.0, ,8.0, ,14739.0,-RA, ,16.5, ,62.0, ,250.0, ,10.0, 
4058,29.74,,20121020.0,17.0, ,63.0, ,18.0, ,64.0, , , , , , , ,SP, ,97.0, ,M, ,SCT012 BKN017 OVC029, ,29.71, ,11.0,252.0, , ,10.0, ,14739.0, , ,17.4, ,63.0, ,0.0, ,0.0, 
4059,29.74,,20121020.0,16.7, ,62.0, ,17.2, ,63.0, ,0.01, , , , , ,AA, ,97.0, ,29.73, ,SCT012 BKN025 OVC032, ,29.71, ,11.0,254.0, , ,10.0, ,14739.0, , ,16.8, ,62.0, ,0.0, ,0.0, 
4060,29.73,,20121020.0,16.7, ,62.0, ,17.2, ,63.0, ,0.02, ,10.0, ,0.0, ,AA, ,97.0, ,29.73, ,SCT018 BKN024 OVC028, ,29.7, ,11.0,354.0, , ,7.0, ,14739.0, , ,16.8, ,62.0, ,80.0, ,5.0, 
4061,29.72,,20121020.0,15.0, ,59.0, ,16.0, ,61.0, , , , , , , ,SP, ,93.0, ,M, ,BKN018 BKN024 OVC080, ,29.69, ,11.0,405.0, , ,1.75, ,14739.0,-RA BR, ,15.4, ,60.0, ,80.0, ,6.0, 
4062,29.71,,20121020.0,16.0, ,61.0, ,16.0, ,61.0, , , , , , , ,SP, ,100.0, ,M, ,SCT016 BKN024 OVC080, ,29.68, ,11.0,413.0, , ,3.0, ,14739.0,BR, ,16.1, ,61.0, ,100.0, ,6.0, 
4063,29.7,,20121020.0,14.0, ,57.0, ,15.0, ,59.0, , , , , , , ,SP, ,93.0, ,M, ,SCT016 SCT024 OVC080, ,29.67, ,11.0,425.0, , ,6.0, ,14739.0,BR, ,14.3, ,58.0, ,90.0, ,6.0, 
4064,29.69,,20121020.0,15.0, ,59.0, ,15.6, ,60.0, ,  T, , , , , ,AA, ,97.0, ,29.68, ,SCT016 SCT024 OVC080, ,29.66, ,11.0,454.0, , ,5.0, ,14739.0,BR, ,15.2, ,59.0, ,110.0, ,6.0, 
4065,29.69,,20121020.0,15.0, ,59.0, ,16.0, ,61.0, , , , , , , ,SP, ,93.0, ,M, ,FEW004 SCT016 BKN022, ,29.66, ,11.0,459.0, , ,6.0, ,14739.0,BR, ,15.4, ,60.0, ,130.0, ,3.0, 
4066,29.68,,20121020.0,16.1, ,61.0, ,16.7, ,62.0, , , , , , , ,AA, ,97.0, ,29.68, ,FEW006 BKN025 BKN045, ,29.65, ,11.0,554.0, , ,7.0, ,14739.0, , ,16.3, ,61.0, ,0.0, ,0.0, 
4067,29.68,,20121020.0,16.7, ,62.0, ,17.2, ,63.0, ,  T, ,15.0, ,6.0, ,AA, ,97.0, ,29.68, ,FEW008 SCT025 OVC044, ,29.65, ,11.0,654.0, , ,7.0, ,14739.0, , ,16.8, ,62.0, ,160.0, ,7.0, 
4068,29.69,,20121020.0,17.2, ,63.0, ,17.8, ,64.0, , , , , , , ,AA, ,97.0, ,29.69, ,FEW006 BKN033 OVC042, ,29.66, ,11.0,754.0, , ,5.0, ,14739.0,BR, ,17.4, ,63.0, ,180.0, ,3.0, 
4069,29.67,,20121020.0,17.2, ,63.0, ,18.3, ,65.0, , , , , , , ,AA, ,93.0, ,29.67, ,FEW005 SCT025 BKN200, ,29.64, ,11.0,854.0, , ,7.0, ,14739.0, , ,17.6, ,64.0, ,150.0, ,8.0, 
4070,29.66,,20121020.0,18.3, ,65.0, ,19.4, ,67.0, , , ,7.0, ,8.0, ,AA, ,93.0, ,29.66, ,FEW007 BKN020 OVC050, ,29.63, ,11.0,954.0, , ,8.0, ,14739.0, , ,18.7, ,66.0, ,170.0, ,9.0, 
4071,29.66,,20121020.0,18.0, ,64.0, ,21.0, ,70.0, , , , , , , ,SP, ,81.0, ,M, ,FEW016 SCT024 BKN250, ,29.63, ,11.0,1036.0, , ,10.0, ,14739.0, , ,19.0, ,66.0, ,200.0, ,7.0, 
4072,29.66,,20121020.0,17.2, ,63.0, ,20.6, ,69.0, , , , , , , ,AA, ,81.0, ,29.65, ,SCT017 BKN025 BKN250, ,29.63, ,11.0,1054.0, , ,10.0, ,14739.0, , ,18.4, ,65.0, ,210.0, ,8.0, 
4073,29.64,,20121020.0,17.0, ,63.0, ,21.0, ,70.0, , , , , , , ,SP, ,79.0, ,M, ,SCT020 BKN250, ,29.61, ,11.0,1122.0, , ,10.0, ,14739.0, , ,18.6, ,66.0, ,240.0, ,13.0, 
4074,29.63,,20121020.0,15.6, ,60.0, ,22.8, ,73.0, , , , , , , ,AA, ,64.0, ,29.62, ,FEW023 SCT030 BKN250, ,29.6, ,11.0,1154.0, , ,10.0, ,14739.0, , ,18.3, ,65.0, ,220.0, ,10.0, 
4075,29.61,,20121020.0,15.0, ,59.0, ,21.7, ,71.0, , , ,17.0, ,8.0, ,AA, ,66.0, ,29.61, ,SCT033 BKN220 BKN300, ,29.58, ,11.0,1254.0, , ,10.0, ,14739.0, , ,17.6, ,64.0, ,190.0, ,10.0, 
4076,29.62,,20121020.0,11.7, ,53.0, ,22.8, ,73.0, , , , , , , ,AA, ,50.0, ,29.61, ,SCT050 BKN300, ,29.59, ,11.0,1354.0, , ,10.0, ,14739.0, , ,16.3, ,61.0, ,220.0, ,9.0, 
4077,29.61,,20121020.0,7.8, ,46.0, ,22.8, ,73.0, , , , , , , ,AA, ,38.0, ,29.61, ,FEW060 BKN300, ,29.58, ,11.0,1454.0, , ,10.0, ,14739.0, , ,14.5, ,58.0, ,210.0, ,13.0, 
